detected_language,url,response_code,num_links,response_type,declared_language
en,http://www.yardbarker.com/players/josh_reddick/news/8?refmod=feed&more_stories=true,200,356,HTML,en
en,http://www.yardbarker.com/mlb/articles/cubs_reportedly_interested_in_josh_reddick/s1_12680_21361114,200,383,HTML,en
en,https://unruly.co/job/client-services-associate-singapore-2/,200,47,HTML,en-US
en,http://www.hearst.co.uk/cookie-policy,200,24,HTML,en-US
en,http://climbingtalshill.com/,200,270,HTML,en-US
en,http://www.yardbarker.com/players/jacoby_ellsbury/news/8?refmod=feed&more_stories=true,200,355,HTML,en
en,http://sportsnaut.com/,200,158,HTML,en-US
,http://roxpile.com/2017/07/17/chatwood-injury-change-rockies-plans/%20/fansided.com,404,,SpiderException -- Ignoring non-200 response,
en,https://unruly.co/job/operations-executive-intern-sydney/,200,43,HTML,en-US
,http://climbingtalshill.com/2016/03/21/astros-marwin-gonzalez-gaining-attention-in-fantasy-baseball/%20/fansided.com,404,,SpiderException -- Ignoring non-200 response,
en,https://unruly.co/job/insight-project-manager-japan/,200,44,HTML,en-US
,http://climbingtalshill.com/%20/fansided.com,404,,SpiderException -- Ignoring non-200 response,
en,http://sportsnaut.com/privacy-policy/,200,92,HTML,en-US
en,http://sportsnaut.com/terms-service/,200,92,HTML,en-US
en,http://sportsnaut.com/community-guidelines/,200,92,HTML,en-US
en,http://sportsnaut.com/editorial-process/,200,92,HTML,en-US
en,https://www.pinterest.com/stack/,200,39,HTML,en
en,http://m.astros.mlb.com/news/article/228730778/marwin-gonzalez-proving-valuable-for-astros/,200,315,HTML,en-US
en,http://sportsnaut.com/friends/,200,70,HTML,en-US
en,https://unruly.co/blog/article/2015/10/26/jonah-berger-6-key-stepps-to-creating-contagious-content/,200,54,HTML,en-US
en,http://sportsnaut.com/contact-sportsnaut/,200,68,HTML,en-US
en,http://sportsnaut.com/2017/06/nfls-10-best-kept-secrets-heading-into-2017-season/,200,147,HTML,en-US
en,http://sportsnaut.com/2017/06/top-eight-storylines-for-the-2017-nba-draft/,200,143,HTML,en-US
en,http://sportsnaut.com/2017/06/10-most-shocking-developments-nfl-offseason/,200,160,HTML,en-US
en,http://sportsnaut.com/2017/06/eight-college-football-stars-facing-pressure-2017/,200,146,HTML,en-US
en,http://sportsnaut.com/2017/07/report-michael-floyd-suspended-four-games-nfl-season/,200,120,HTML,en-US
en,http://sportsnaut.com/2017/06/five-nfl-stars-next-line-massive-payday/,200,141,HTML,en-US
en,http://sportsnaut.com/2017/06/top-10-takeaways-from-the-2017-nba-draft/,200,143,HTML,en-US
en,http://sportsnaut.com/2017/07/gus-malzahn-cam-newton-should-protected-like-other-qbs/,200,118,HTML,en-US
en,http://sportsnaut.com/2017/06/10-nfl-players-set-to-make-huge-leaps-in-2017/,200,159,HTML,en-US
en,http://sportsnaut.com/2017/07/former-packers-wr-greg-jennings-issue-mike-mccarthy/,200,121,HTML,en-US
en,http://sportsnaut.com/2017/07/teddy-bridgewater-field-drills-without-knee-brace/,200,121,HTML,en-US
en,http://enable-javascript.com/,200,106,HTML,en
en,http://sportsnaut.com/2017/07/report-kings-get-2nd-round-pick-cash-scott-perry-knicks-gm-deal/,200,121,HTML,en-US
en,http://sportsnaut.com/2017/07/panthers-fan-son-cam-newton-luke-kuechly/,200,114,HTML,en-US
en,http://sportsnaut.com/2017/07/watch-aaron-rodgers-throws-pass-stephen-curry/,200,121,HTML,en-US
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/,200,172,HTML,en-US
en,http://sportsnaut.com/2017/07/johnny-manziel-says-hes-spoken-couple-teams-nfl-return/,200,120,HTML,en-US
en,https://unruly.co/blog/article/2017/07/03/viral-review-apple-archives/,200,54,HTML,en-US
en,http://sportsnaut.com/2017/07/spurs-fan-tricks-zaza-pachulia-taking-pic-sneaks-bird/,200,128,HTML,en-US
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/2/,200,160,HTML,en-US
en,http://sportsnaut.com/2017/07/browns-isaiah-crowell-going-shock-world/,200,118,HTML,en-US
en,https://twitter.com/liveocgirl,200,175,HTML,en
en,http://sportsnaut.com/2017/07/falcons-rookie-takkarist-mckinley-says-hell-sacks-myles-garrett-season/,200,120,HTML,en-US
en,http://sportsnaut.com/2017/07/report-spurs-renounce-rights-to-jonathon-simmons-making-him-unrestricted-free-agent/,200,118,HTML,en-US
en,http://toni.podmanicki.com/en/,200,23,HTML,en
en,https://twitter.com/HaleyOSomething/status/885223371545260032,200,118,HTML,en
en,http://sportsnaut.com/2017/07/rockets-reportedly-make-contract-offer-andre-iguodala/,200,128,HTML,en-US
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/3/,200,160,HTML,en-US
en,http://sportsnaut.com/2017/03/report-eagles-likely-to-release-ryan-mathews/,200,118,HTML,en-US
en,http://sportsnaut.com/2017/07/report-growing-sense-around-nba-kyle-lowry-will-re-sign-raptors/,200,123,HTML,en-US
en,http://sportsnaut.com/2017/07/warriors-re-sign-andre-iguodala-three-year-contract/,200,124,HTML,en-US
en,http://sportsnaut.com/2017/07/nets-absolutely-bamboozled-raptors-in-demarre-carroll-trade/,200,123,HTML,en-US
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/4/,200,160,HTML,en-US
en,https://twitter.com/JeffZillgitt/status/881337931457277953,200,188,HTML,en
en,http://sportsnaut.com/tag/toronto-raptors/,200,141,HTML,en-US
en,https://twitter.com/markelegate/status/881343803067703296,200,108,HTML,en
en,http://sportsnaut.com/2017/06/report-spurs-re-sign-patty-mills-four-year-50-million-deal/,200,118,HTML,en-US
en,https://twitter.com/evanstodulski/status/881343565779152896,200,113,HTML,en
en,http://sportsnaut.com/2017/06/report-timberwolves-sign-jeff-teague-to-three-year-57-million-deal/,200,117,HTML,en-US
en,https://twitter.com/wojespn/status/880999728258793472,200,196,HTML,en
en,https://twitter.com/Paulmillsap4,200,193,HTML,en
en,https://twitter.com/markelegate/status/881344249408761856,200,109,HTML,en
,https://unruly.co/job,404,,SpiderException -- Ignoring non-200 response,
en,http://sportsnaut.com/2017/06/report-kyle-lowry-to-timberwolves-chatter-has-started/,200,121,HTML,en-US
en,https://twitter.com/head_honcho12,200,183,HTML,en
en,https://www.pinterest.com/?next=/pin/create/button/%3Furl%3Dhttp%253A%252F%252Froxpile.com%252F2017%252F07%252F17%252Fchatwood-injury-change-rockies-plans%252F%26media%3Dhttps%253A%252F%252Fcdn.fansided.com%252Fwp-content%252Fuploads%252Fgetty-images%252F2017%252F07%252F800658800-colorado-rockies-v-los-angeles-dodgers.jpg-850x560.jpg%26description%3DCould%2BTyler%2BChatwood%2527s%2Binjury%2Bchange%2Bthe%2BRockies%2Bdeadline%2Bplans%253F,200,14,HTML,en
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/5/,200,160,HTML,en-US
en,http://sportsnaut.com/tag/toronto-raptors/page/2/,200,141,HTML,en-US
en,https://twitter.com/Air_Gordon_20/status/881001767529590784,200,114,HTML,en
en,https://twitter.com/markelegate/status/881344249408761856?lang=zh-tw,200,109,HTML,zh-tw
en,https://twitter.com/markelegate/status/881344249408761856?lang=zh-cn,200,109,HTML,zh-cn
en,https://www.mlb.com/es/?c_id=mlb,200,215,HTML,es
en,http://sportsnaut.com/2017/07/report-suns-abruptly-end-pursuit-star-paul-millsap/,200,123,HTML,en-US
ja,https://twitter.com/markelegate/status/881344249408761856?lang=ja,200,109,HTML,ja
en,http://mlb.mlb.com/stats/sortable_rookie_es.jsp,200,120,HTML,es
en,https://plus.google.com/112274166717434183985?rel=author,200,9,HTML,en
uk,https://twitter.com/head_honcho12?lang=uk,200,183,HTML,uk
en,https://twitter.com/MySportsLegion,200,137,HTML,en
en,http://mlb.mlb.com/mlb/official_info/about_mlb_com/legal_notices.jsp,200,304,HTML,en
en,https://twitter.com/markelegate/status/881344249408761856?lang=en,200,109,HTML,en
en,http://sportsnaut.com/2017/07/report-nick-young-being-pursued-by-timberwolves-thunder-pelicans-and-warriors/,200,122,HTML,en-US
en,https://twitter.com/Scorch_Tyler,200,188,HTML,zh-cn
ru,https://twitter.com/MySportsLegion?lang=ru,200,137,HTML,ru
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/6/,200,160,HTML,en-US
bg,https://twitter.com/MySportsLegion?lang=bg,200,137,HTML,bg
,https://unruly.co/blog/article/2015/10/26/jonah-berger-6-key-stepps-to-creating-contagious-content/http:/go.unruly.co/UnrulyX-clusive,404,,SpiderException -- Ignoring non-200 response,
en,http://sportsnaut.com/2016/11/eagles-wr-josh-huff-what-professional-athlete-dont-have-a-gun/,200,118,HTML,en-US
,https://plus.google.com/photos/112274166717434183985/albums/profile/5801127378277412306,200,0,HTML,en
en,http://m.es.mlb.com/help/contact/,200,117,HTML,es-US
en,http://sportsnaut.com/tag/toronto-raptors/page/3/,200,141,HTML,en-US
en,http://sportsnaut.com/2017/07/report-clippers-sign-former-euroleague-mvp-milo-teodosic-to-two-year-contract/,200,118,HTML,en-US
en,http://sportsnaut.com/2017/07/paul-george-gets-benedict-arnold-wikipedia-treatment/,200,117,HTML,en-US
en,http://sportsnaut.com/2017/07/report-pelicans-meeting-rajon-rondo-potential-one-year-deal/,200,119,HTML,en-US
en,http://sportsnaut.com/tag/oklahoma-city-thunder/,200,141,HTML,en-US
en,https://support.twitter.com/articles/14226,200,216,HTML,en
en,http://sportsnaut.com/tag/new-orleans-pelicans/,200,141,HTML,en-US
en,http://sportsnaut.com/2017/03/nba-fines-greg-monroe-nick-young-dangelo-russell-combined-75000/,200,120,HTML,en-US
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/7/,200,160,HTML,en-US
en,http://sportsnaut.com/2016/10/ten-unheralded-players-set-to-shine-in-nfl-week-6/,200,148,HTML,en-US
en,http://www.nj.com/eagles/index.ssf/2016/11/josh_huff_on_arrest_gun_drugs.html,200,278,HTML,en-US
en,http://sportsnaut.com/2016/10/carson-wentz-top-selling-nfl-jersey/,200,124,HTML,en-US
en,http://sportsnaut.com/2016/10/seven-absurd-stats-heading-into-week-6-of-the-nfl-season/,200,135,HTML,en-US
en,http://sportsnaut.com/2016/10/redskins-jordan-reed-downgraded-sunday-eagles/,200,120,HTML,en-US
en,https://dev.twitter.com,200,53,HTML,en
bg,https://twitter.com/scohenPI/status/786635247915905024,200,119,HTML,bg
en,http://sportsnaut.com/tag/toronto-raptors/page/4/,200,126,HTML,en-US
bg,https://twitter.com/MasterTes/status/787399869673725952,200,108,HTML,bg
bg,https://twitter.com/matt_sindelar/status/786647336805990400,200,99,HTML,bg
en,http://sportsnaut.com/2015/07/report-demarre-carroll-will-sign-with-toronto-raptors/,200,120,HTML,en-US
bg,https://twitter.com/VintVision,200,189,HTML,bg
en,http://sportsnaut.com/2017/07/warriors-free-agent-c-javale-mcgee-meet-clippers/,200,118,HTML,en-US
bg,https://twitter.com/PhillyProud12,200,238,HTML,bg
en,https://twitter.com/Rylan_Stiles,200,166,HTML,bg
en,http://sportsnaut.com/2017/07/thunder-re-sign-andre-roberson-three-year-30-million-contract/,200,118,HTML,en-US
en,https://twitter.com/Kenyon19_BR,200,164,HTML,bg
bg,https://twitter.com/sam_amick/status/616276469925478400,200,195,HTML,bg
en,http://sportsnaut.com/2017/07/pacers-gm-admits-team-could-have-received-more-for-paul-george/,200,123,HTML,en-US
en,http://sportsnaut.com/2017/06/glaring-needs-2017-nba-draft-lottery-teams/,200,155,HTML,en-US
tr,https://twitter.com/PhillyProud12?lang=tr,200,238,HTML,tr
en,http://sportsnaut.com/tag/oklahoma-city-thunder/page/2/,200,141,HTML,en-US
bg,https://twitter.com/peytondsmith,200,209,HTML,bg
bg,https://twitter.com/Rylan_Stiles/status/886345195641614337,200,96,HTML,bg
en,http://www.advance.net/advancedigitalUserAgreementPP/,200,46,HTML,
bg,https://twitter.com/Rylan_Stiles/status/886345664380194817,200,100,HTML,bg
en,http://sportsnaut.com/2017/07/jeanie-buss-future-looks-bright-for-lakers-and-lonzo-ball/,200,120,HTML,en-US
en,http://sportsnaut.com/2017/07/report-lonzo-ball-dealing-with-mild-groin-injury/,200,119,HTML,en-US
bg,https://twitter.com/GwashburnGlobe/status/881680050902507521,200,187,HTML,bg
zh_Hant,https://twitter.com/Rylan_Stiles/status/886345195641614337?lang=zh-tw,200,96,HTML,zh-tw
en,https://twitter.com/Rylan_Stiles/status/886345664380194817?lang=zh-tw,200,100,HTML,zh-tw
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/8/,200,160,HTML,en-US
en,http://sportsnaut.com/2016/09/barack-obama-eager-see-carson-wentz/,200,117,HTML,en-US
en,https://careers.twitter.com,200,123,HTML,en
en,https://twitter.com/Rylan_Stiles/status/886345664380194817?lang=zh-cn,200,100,HTML,zh-cn
en,http://sportsnaut.com/2017/07/terrell-davis-believe-trevor-siemian-expects-start/,200,115,HTML,en-US
en,http://sportsnaut.com/tag/demarre-carroll/,200,96,HTML,en-US
zh_Hant,https://twitter.com/michaelis4real/status/881684264412209152,200,121,HTML,zh-tw
en,http://sportsnaut.com/2017/07/report-76ers-host-celtics-london-january-11-2018/,200,124,HTML,en-US
bg,https://twitter.com/Rylan_Stiles/status/886345195641614337?lang=bg,200,96,HTML,bg
en,http://sportsnaut.com/tag/orlando-magic/,200,141,HTML,en-US
en,https://careers.twitter.com/en/locations/paris.html,200,84,HTML,en
en,https://twitter.com/michaelis4real,200,181,HTML,zh-tw
en,http://sportsnaut.com/tag/miami-heat/,200,141,HTML,en-US
en,http://sportsnaut.com/2017/07/nba-summer-league-tickets-cost-twice-much-ufc-213-tickets/,200,99,HTML,en-US
el,https://twitter.com/michaelis4real?lang=el,200,181,HTML,el
en,http://sportsnaut.com/2017/07/lonzo-ball-triple-double-not-happy/,200,122,HTML,en-US
bg,https://twitter.com/celtics/status/885920871105409024,200,181,HTML,bg
en,https://twitter.com/michaelis4real?lang=zh-tw,200,181,HTML,zh-tw
en,http://www.tmz.com/2017/07/10/jeanie-buss-lonzo-ball-lakers/,200,92,HTML,
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/9/,200,160,HTML,en-US
zh_Hant,https://twitter.com/MTysver/status/885939418200244225,200,125,HTML,zh-tw
en,http://sportsnaut.com/2017/07/eric-kush-backflip-wall/,200,116,HTML,en-US
en,https://twitter.com/ray,200,185,HTML,zh-tw
zh_Hant,https://twitter.com/millergr2/status/885930844925374465,200,141,HTML,zh-tw
en,http://sportsnaut.com/2017/07/dick-butkus-sounds-off-bears/,200,114,HTML,en-US
en,http://sportsnaut.com/2017/07/broncos-wr-demaryius-thomas-lofts-praise-paxton-lynchs-direction/,200,118,HTML,en-US
zh_Hant,https://twitter.com/LeBronvilleYT/status/886203386143678464,200,121,HTML,zh-tw
zh_Hant,https://twitter.com/ray/status/879825737636864000,200,98,HTML,zh-tw
zh_Hant,https://twitter.com/ray/status/879901537111244800,200,102,HTML,zh-tw
en,https://twitter.com/LeBronvilleYT/status/886203386143678464?lang=no,200,121,HTML,no
en,http://sportsnaut.com/2017/07/after-helping-recruit-paul-millsap-broncos-wr-predicts-playoffs-for-the-nuggets/,200,116,HTML,en-US
ko,https://twitter.com/ray/status/879825737636864000?lang=ko,200,98,HTML,ko
en,http://sportsnaut.com/2017/07/peyton-manning-opens-playing-golf-president-trump/,200,117,HTML,en-US
en,https://twitter.com/hashtag/TrustTheProcess?src=hash,200,201,HTML,zh-tw
en,http://sportsnaut.com/2017/07/markelle-fultz-tells-fans-ok-injury/,200,121,HTML,en-US
en,https://twitter.com/AudioMo,200,206,HTML,no
en,https://twitter.com/ernmander,200,171,HTML,no
zh_Hant,https://twitter.com/LeBronvilleYT/status/886203386143678464?lang=zh-tw,200,121,HTML,zh-tw
en,http://sportsnaut.com/2017/07/video-shows-markelle-fultz-fine/,200,123,HTML,en-US
zh_Hant,https://twitter.com/ray/status/879825737636864000?lang=zh-tw,200,98,HTML,zh-tw
en,http://sportsnaut.com/2017/06/top-10-early-favorites-2017-open-championship/,200,134,HTML,en-US
en,https://twitter.com/search-advanced,200,87,HTML,ko
en,http://sportsnaut.com/tag/orlando-magic/page/2/,200,124,HTML,en-US
en,http://sportsnaut.com/2017/07/floyd-mayweather-vs-conor-mcgregor-will-cost-nearly-100-ppv/,200,97,HTML,en-US
en,http://sportsnaut.com/2017/07/conor-mcgregor-featured-unique-message-pinstripe-suit/,200,100,HTML,en-US
ko,https://twitter.com/TheProfitCNBC,200,194,HTML,ko
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/10/,200,160,HTML,en-US
en,http://sportsnaut.com/2017/06/bears-qb-mitch-trubisky-boldly-predicts-playoffs-for-the-team/,200,120,HTML,en-US
ar,https://twitter.com/AudioMo?lang=ar,200,206,HTML,ar
en,http://www.thesportsbank.net/nfl/chicagobears/dick-butkus-doesnt-know-what-the-hell-keeps-the-chicago-bears-down-exclusive/,200,90,HTML,en-US
en,https://twitter.com/AudioMo?lang=he,200,206,HTML,he
zh_Hant,https://twitter.com/thebookwright/status/883298867625775104,200,104,HTML,zh-tw
en,http://www.ajc.com/sports/basketball/hawks-get-something-for-millsap-part-three-team-trade/842eMp8ia3Ymc2gR2JkkTK/,200,325,HTML,
en,http://www.thesportsbank.net/core/wp-login.php,200,3,HTML,en-US
en,http://sportsnaut.com/2017/06/phil-mickelson-caddie-bones-split-25-years-together/,200,102,HTML,en-US
en,https://twitter.com/thebookwright,200,204,HTML,zh-tw
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/11/,200,160,HTML,en-US
en,https://twitter.com/sixers/status/884114437421977600,200,202,HTML,zh-tw
en,http://sportsnaut.com/2016/03/john-elway-mark-sanchez-plans-compete-butt-off-starting-job/,200,121,HTML,en-US
en,http://www.indystar.com/story/sports/nba/pacers/2017/07/07/pacers-introduce-darren-collison-victor-oladipo-domantas-sabonis/459655001/,200,110,HTML,en
en,https://twitter.com/PompeyOnSixers/status/884124175266267136,200,194,HTML,zh-tw
en,https://twitter.com/i/directory/profiles,200,143,HTML,zh-tw
en,http://sportsnaut.com/2016/03/report-chip-kelly-offered-massive-haul-marcus-mariota/,200,124,HTML,en-US
en,https://twitter.com/ChaseShermanUFC/status/884899913049530368,200,176,HTML,zh-tw
en,http://www.thesportsbank.net/core/wp-login.php?action=lostpassword,200,3,HTML,en-US
en,https://twitter.com/watchstadium/status/884897058334756864,200,182,HTML,zh-tw
fi,https://twitter.com/thebookwright/status/883298867625775104?lang=fi,200,104,HTML,fi
en,http://sportsnaut.com/2017/04/bears-confirm-that-mike-glennon-is-their-starter-for-the-2017-season/,200,120,HTML,en-US
en,https://twitter.com/i/directory/profiles/29215a8185a1ce94a530cb5df92fc073,200,160,HTML,he
en,http://sportsnaut.com/2016/02/report-eagles-interested-in-bringing-nick-foles-back-to-philadelphia/,200,119,HTML,en-US
iw,https://twitter.com/hashtag/Pacers?src=hash,200,223,HTML,he
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/12/,200,160,HTML,en-US
en,https://twitter.com/i/directory/profiles/c07541de0ae0c9690620a315b4f2a8fe,200,242,HTML,he
en,http://www.golf.com/tour-and-news/being-bones-phil-mickelsons-caddie-jim-mackay,200,110,HTML,en
en,http://sportsnaut.com/2015/12/eagles-considered-sitting-demarco-murray-will-feature-darren-sproles/,200,124,HTML,en-US
en,https://twitter.com/i/directory/profiles/26,200,142,HTML,he
en,http://sportsnaut.com/2015/12/report-lesean-mccoy-hung-up-on-chip-kelly-on-tuesday/,200,123,HTML,en-US
en,https://about.twitter.com/products/list,200,92,HTML,en
ru,https://twitter.com/ChaseShermanUFC/status/884899913049530368?lang=ru,200,176,HTML,ru
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/13/,200,160,HTML,en-US
iw,https://twitter.com/TACKMA,200,206,HTML,he
en,http://sportsnaut.com/tag/demarco-murray/,200,141,HTML,en-US
en,https://twitter.com/Mitchell_C24,200,175,HTML,fi
fi,https://twitter.com/Alpacaliptico/status/885102749959979012,200,102,HTML,fi
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/14/,200,160,HTML,en-US
en,https://twitter.com/i/directory/profiles/4773d0d1606d4f7ef95d4421abd533cc,200,171,HTML,fi
en,https://twitter.com/NatJNewell,200,170,HTML,fi
en,http://sportsnaut.com/2015/08/chip-kelly-praises-tim-tebow-hes-had-a-good-camp/,200,120,HTML,en-US
en,https://twitter.com/MattGlenesk/status/884407234368753665,200,155,HTML,fi
en,http://sportsnaut.com/2015/09/photo-tim-tebow-reportedly-spotted-with-luggage-at-the-airport/,200,124,HTML,en-US
en,http://www.golf.com/leaderboard/2017/pga/john-deere-classic,200,1499,HTML,en
en,https://twitter.com/i/directory/profiles/40254e429b65bec30b49429533ba38e0,200,242,HTML,fi
en,http://sportsnaut.com/tag/demarco-murray/page/2/,200,141,HTML,en-US
en,https://twitter.com/i/directory/profiles/9f09bf8bc42d6cbe0cf0662a16cde3ee,200,157,HTML,fi
en,http://www.spotrac.com/nfl/chicago-bears/mike-glennon-12354/,200,695,HTML,en-US
en,https://twitter.com/i/directory/profiles/a,200,143,HTML,fi
en,http://sportsnaut.com/2015/09/ten-nfl-players-either-failing-or-thriving-with-new-teams/,200,144,HTML,en-US
ru,https://twitter.com/CauseWereGuys/status/886292297926791169,200,122,HTML,ru
en,https://twitter.com/i/directory/profiles/4773d0d1606d4f7ef95d4421abd533cc?lang=zh-tw,200,171,HTML,zh-tw
en,http://sportsnaut.com/nfl/philadelphia-eagles-news/page/15/,200,160,HTML,en-US
en,https://twitter.com/i/directory/profiles/230cad9fdeab52388059c67b50659080,200,143,HTML,ru
en,https://twitter.com/i/directory/profiles/f79726827daa488eddac42ecbc05f85a,200,242,HTML,ru
ru,https://twitter.com/NatJNewell/status/883384972178075649,200,98,HTML,ru
en,http://sportsnaut.com/tag/jimmy-graham/,200,141,HTML,en-US
en,https://brand.twitter.com/,200,77,HTML,en
ru,https://twitter.com/NatJNewell/status/883385616716705792,200,100,HTML,ru
en,http://sportsnaut.com/2015/09/ten-nfl-players-either-failing-or-thriving-with-new-teams/2/,200,143,HTML,en-US
ru,https://twitter.com/mbiehl31/status/884485322150727680,200,108,HTML,ru
en,http://sportsnaut.com/2015/09/ten-nfl-players-either-failing-or-thriving-with-new-teams/11/,200,143,HTML,en-US
en,http://www.spotrac.com/nba/yearly/,200,641,HTML,en-US
en,https://brand.twitter.com/uk.html,200,78,HTML,uk
en,http://sportsnaut.com/2015/09/ten-nfl-players-either-failing-or-thriving-with-new-teams/3/,200,143,HTML,en-US
en,https://twitter.com/i/directory/profiles/5c4b85adc8a742c0b97a615941426638,200,242,HTML,ru
en,https://twitter.com/i/directory/profiles/9ef70bd8c72d6d58914cc820590a65c2,200,242,HTML,ru
en,https://twitter.com/i/directory/profiles/c44f6e167f6c30c8078fdf01ff0dcb13,200,242,HTML,ru
en,https://www.studiopress.com/,200,56,HTML,en-US
zh_Hant,https://twitter.com/dominic_segura1/status/886294482416574464,200,103,HTML,zh-tw
en,https://twitter.com/i/directory/profiles/230cad9fdeab52388059c67b50659080?lang=el,200,143,HTML,el
en,https://twitter.com/_emelyblue,200,145,HTML,zh-tw
zh_Hant,https://twitter.com/aziiize24,200,143,HTML,zh-tw
zh_Hant,https://twitter.com/azzzita,200,93,HTML,zh-tw
en,http://www.spotrac.com/nhl/nashville-predators/cap/,200,694,HTML,en-US
en,https://twitter.com/azzziaaa,200,159,HTML,zh-tw
en,http://chicago.cbslocal.com/2017/04/28/bears-moving-forward-with-mike-glennon-while-grooming-mitchell-trubisky/,200,185,HTML,en
en,https://twitter.com/jsph1959,200,247,HTML,zh-tw
zh_Hant,https://ads.twitter.com/login?ref=uk-btc-gobal-footer,200,36,HTML,zh-tw
en,https://twitter.com/hashtag/Colts?src=hash,200,209,HTML,zh-tw
en,https://twitter.com/armordillobot,200,171,HTML,zh-tw
en,https://twitter.com/artificlbrains,200,146,HTML,zh-tw
en,https://twitter.com/artiephoto,200,198,HTML,zh-tw
en,https://twitter.com/artieeaton,200,171,HTML,zh-tw
en,https://twitter.com/arthur_raymond3,200,151,HTML,zh-tw
en,http://sports.cbslocal.com/show/670-the-score/,200,146,HTML,en
el,https://twitter.com/Truegamerten,200,201,HTML,el
en,https://twitter.com/i/directory/profiles/230cad9fdeab52388059c67b50659080?lang=ru,200,143,HTML,ru
el,https://twitter.com/glasstablegirl_/status/885915422721097728,200,104,HTML,el
el,https://twitter.com/aziiize24/status/881841146091229185,200,105,HTML,el
el,https://twitter.com/lissaanngarland/status/874388309723684864,200,101,HTML,el
en,https://twitter.com/hashtag/PlayoffPush?src=hash,200,189,HTML,el
el,https://twitter.com/lisyk/status/876615296336842752,200,113,HTML,el
el,https://twitter.com/MarkChangizi,200,190,HTML,el
en,http://www.spotrac.com/mlb/oakland-athletics/sonny-gray-14331/,200,677,HTML,en-US
el,https://twitter.com/CSHSCougarClub,200,242,HTML,el
el,https://twitter.com/ArtiePhoto/status/805863077438783488,200,100,HTML,el
el,https://twitter.com/Arthur_Raymond3/status/1731359415,200,96,HTML,el
el,https://twitter.com/Arthur_Raymond3/status/1842641976,200,96,HTML,el
el,https://twitter.com/Arthur_Raymond3/status/1847703608,200,96,HTML,el
ru,https://twitter.com/SpeakComedy,200,164,HTML,ru
en,http://www.spotrac.com/nfl/rankings/nashville-predators/,200,660,HTML,en-US
ru,https://twitter.com/CauseWereGuys/status/877580148857380864,200,178,HTML,ru
ru,https://twitter.com/_bryanzito,200,158,HTML,ru
en,https://twitter.com/login?redirect_after_login=%2FAzzzita%2Flists,200,70,HTML,ru
